chain,protocol,protocol_version,pool_name,token_1,token_1_balance,token_2,token_2_balance,TVL,TVL-(1+2)
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,BNB-WAVAX,BNB,1876.006969663103184997,WAVAX,22057.139546168332819751,1157491.7391225505,897995.5082856367
Avalanche,Trader Joe,V1,WAVAX-USDT.e,WAVAX,111250.363820859904316681,USDT.e,2910694.073017,5816613.227667418,-70341457.15054862
Avalanche,Trader Joe,V1,WAVAX-USDC,WAVAX,626000.314630234001196102,USDC,16349726.541669,32739413.184523046,-394302803.80893683
Avalanche,Trader Joe,V1,WETH.e-WAVAX,WETH.e,6776.071508397158721715,WAVAX,473668.751713156913561675,24808752.754211675,-8302282.586970609
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,687136.713049756196880258,WAVAX,26191.964929589796222051,1374046.8277572016,-16653734.327709317
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24521.223380363430299391,FIRE,392548.025534123805410108,1284317.2910900158,-5001319.875275353
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,687136.713049756196880258,WAVAX,26191.964929589796222051,1374046.8277572016,-16653734.327709317
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24521.223380363430299391,FIRE,392548.025534123805410108,1284317.2910900158,-5001319.875275353
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,BNB-WAVAX,BNB,1876.006969663103184997,WAVAX,22057.139546168332819751,1157491.7391225505,897995.5082856367
Avalanche,Trader Joe,V1,WAVAX-USDT.e,WAVAX,111250.363820859904316681,USDT.e,2910694.073017,5816613.227667418,-70341457.15054862
Avalanche,Trader Joe,V1,WAVAX-USDC,WAVAX,626000.314630234001196102,USDC,16349726.541669,32739413.184523046,-394302803.80893683
Avalanche,Trader Joe,V1,WETH.e-WAVAX,WETH.e,6776.071508397158721715,WAVAX,473668.751713156913561675,24808752.754211675,-8302282.586970609
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,687136.713049756196880258,WAVAX,26191.964929589796222051,1374046.8277572016,-16653734.327709317
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24521.223380363430299391,FIRE,392548.025534123805410108,1284317.2910900158,-5001319.875275353
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,BNB-WAVAX,BNB,1876.006969663103184997,WAVAX,22057.139546168332819751,1157491.7391225505,897995.5082856367
Avalanche,Trader Joe,V1,WAVAX-USDT.e,WAVAX,111250.363820859904316681,USDT.e,2910694.073017,5816613.227667418,-70341457.15054862
Avalanche,Trader Joe,V1,WAVAX-USDC,WAVAX,626000.314630234001196102,USDC,16349726.541669,32739413.184523046,-394302803.80893683
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,MIM-GMA,MIM,11.823659122066036647,GMA,387656035.895527099,1604416.912589449,-1.2709872687957286e+16
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,687136.713049756196880258,WAVAX,26191.964929589796222051,1374046.8277572016,-16653734.327709317
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24521.223380363430299391,FIRE,392548.025534123805410108,1284317.2910900158,-5001319.875275353
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,BNB-WAVAX,BNB,1876.006969663103184997,WAVAX,22057.139546168332819751,1157491.7391225505,897995.5082856367
Avalanche,Trader Joe,V1,WAVAX-USDT.e,WAVAX,111250.363820859904316681,USDT.e,2910694.073017,5816613.227667418,-70341457.15054862
Avalanche,Trader Joe,V1,WAVAX-USDC,WAVAX,626000.314630234001196102,USDC,16349726.541669,32739413.184523046,-394302803.80893683
Avalanche,Trader Joe,V1,WETH.e-WAVAX,WETH.e,6776.071508397158721715,WAVAX,473668.751713156913561675,24808752.754211675,-8302282.586970609
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,687136.713049756196880258,WAVAX,26191.964929589796222051,1374046.8277572016,-16653734.327709317
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24521.223380363430299391,FIRE,392548.025534123805410108,1284317.2910900158,-5001319.875275353
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,BNB-WAVAX,BNB,1876.006969663103184997,WAVAX,22057.139546168332819751,1157491.7391225505,897995.5082856367
Avalanche,Trader Joe,V1,WAVAX-USDT.e,WAVAX,111250.363820859904316681,USDT.e,2910694.073017,5816613.227667418,-70341457.15054862
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,686757.038582145036300201,WAVAX,26206.571136500397933952,1370046.1934750257,-16627784.77798381
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24514.997020672446257477,FIRE,392648.025534123805410108,1281612.8510778162,-5008822.11638583
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,BNB-WAVAX,BNB,1876.006969663103184997,WAVAX,22057.139546168332819751,1157491.7391225505,897995.5082856367
Avalanche,Trader Joe,V1,WAVAX-USDT.e,WAVAX,111250.363820859904316681,USDT.e,2910694.073017,5816613.227667418,-70341457.15054862
Avalanche,Trader Joe,V1,WAVAX-USDC,WAVAX,626000.314630234001196102,USDC,16349726.541669,32739413.184523046,-394302803.80893683
Avalanche,Trader Joe,V1,WETH.e-WAVAX,WETH.e,6775.24898916901625157,WAVAX,473726.428409410139583553,24765814.902311638,-8357305.126576234
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,686757.038582145036300201,WAVAX,26206.571136500397933952,1370046.1934750257,-16627784.77798381
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,686757.038582145036300201,WAVAX,26206.571136500397933952,1370046.1934750257,-16627784.77798381
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24514.997020672446257477,FIRE,392648.025534123805410108,1281612.8510778162,-5008822.11638583
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,BNB-WAVAX,BNB,1876.006969663103184997,WAVAX,22057.139546168332819751,1157491.7391225505,897995.5082856367
Avalanche,Trader Joe,V1,WAVAX-USDT.e,WAVAX,111250.363820859904316681,USDT.e,2910694.073017,5816613.227667418,-70341457.15054862
Avalanche,Trader Joe,V1,WAVAX-USDC,WAVAX,626000.314630234001196102,USDC,16349726.541669,32739413.184523046,-394302803.80893683
Avalanche,Trader Joe,V1,WETH.e-WAVAX,WETH.e,6775.24898916901625157,WAVAX,473726.428409410139583553,24765814.902311638,-8357305.126576234
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,686757.038582145036300201,WAVAX,26206.571136500397933952,1370046.1934750257,-16627784.77798381
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24514.997020672446257477,FIRE,392648.025534123805410108,1281612.8510778162,-5008822.11638583
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,686757.038582145036300201,WAVAX,26206.571136500397933952,1370046.1934750257,-16627784.77798381
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24514.997020672446257477,FIRE,392648.025534123805410108,1281612.8510778162,-5008822.11638583
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,BNB-WAVAX,BNB,1876.006969663103184997,WAVAX,22057.139546168332819751,1157491.7391225505,897995.5082856367
Avalanche,Trader Joe,V1,WAVAX-USDT.e,WAVAX,111250.363820859904316681,USDT.e,2910694.073017,5816613.227667418,-70341457.15054862
Avalanche,Trader Joe,V1,WAVAX-USDC,WAVAX,626000.314630234001196102,USDC,16349726.541669,32739413.184523046,-394302803.80893683
Avalanche,Trader Joe,V1,WETH.e-WAVAX,WETH.e,6775.24898916901625157,WAVAX,473726.428409410139583553,24765814.902311638,-8357305.126576234
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,686757.038582145036300201,WAVAX,26206.571136500397933952,1370046.1934750257,-16627784.77798381
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24514.997020672446257477,FIRE,392648.025534123805410108,1281612.8510778162,-5008822.11638583
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,BNB-WAVAX,BNB,1876.006969663103184997,WAVAX,22057.139546168332819751,1157491.7391225505,897995.5082856367
Avalanche,Trader Joe,V1,WAVAX-USDT.e,WAVAX,111250.363820859904316681,USDT.e,2910694.073017,5816613.227667418,-70341457.15054862
Avalanche,Trader Joe,V1,WAVAX-USDC,WAVAX,626000.314630234001196102,USDC,16349726.541669,32739413.184523046,-394302803.80893683
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,686757.038582145036300201,WAVAX,26206.571136500397933952,1370046.1934750257,-16627784.77798381
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24514.997020672446257477,FIRE,392648.025534123805410108,1281612.8510778162,-5008822.11638583
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,BNB-WAVAX,BNB,1876.006969663103184997,WAVAX,22057.139546168332819751,1157491.7391225505,897995.5082856367
Avalanche,Trader Joe,V1,WAVAX-USDT.e,WAVAX,111250.363820859904316681,USDT.e,2910694.073017,5816613.227667418,-70341457.15054862
Avalanche,Trader Joe,V1,WAVAX-USDC,WAVAX,626000.314630234001196102,USDC,16349726.541669,32739413.184523046,-394302803.80893683
Avalanche,Trader Joe,V1,WETH.e-WAVAX,WETH.e,6775.24898916901625157,WAVAX,473726.428409410139583553,24765814.902311638,-8357305.126576234
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
Avalanche,Trader Joe,V1,JOE-USDC,JOE,1953578.870848398036846691,USDC,607448.033692,1213267.8179007662,-5258406.011913896
Avalanche,Trader Joe,V1,JOE-WAVAX,JOE,16969712.709240684545443562,WAVAX,200996.349526611224413834,10511979.597996706,-1422208707.2269063
Avalanche,Trader Joe,V1,USDC.e-SOL,USDC.e,507360.135127,SOL,12361.004945002,1016637.8765417204,-19808370.320579294
Avalanche,Trader Joe,V1,MIM-WAVAX,MIM,686757.038582145036300201,WAVAX,26206.571136500397933952,1370046.1934750257,-16627784.77798381
Avalanche,Trader Joe,V1,THOR-WAVAX,THOR,667727.203072497514488078,WAVAX,43219.669541111494992258,2263662.299626394,-8055262.572664102
Avalanche,Trader Joe,V1,USDC.e-WAVAX,USDC.e,3512465.898806,WAVAX,134575.413457874711354259,7038556.595240421,-84643202.01385935
Avalanche,Trader Joe,V1,WAVAX-FIRE,WAVAX,24514.997020672446257477,FIRE,392648.025534123805410108,1281612.8510778162,-5008822.11638583
Avalanche,Trader Joe,V1,PTP-WAVAX,PTP,4680092.208470394297388947,WAVAX,30532.6470866880520239,1596837.7734422712,-715775262.3098994
Avalanche,Trader Joe,V1,WBTC.e-WAVAX,WBTC.e,38.2647518,WAVAX,34204.542496789280273732,1792065.0710996941,-28783090.235478308
Avalanche,Trader Joe,V1,WETH-USDC.e,WETH,382.275650775847620744,USDC.e,700401.57844,1443144.8357068389,-1281825538.8101964
Avalanche,Trader Joe,V1,USDC.e-USDC,USDC.e,10075277.9626,USDC,10078850.714076,20170501.901327647,16370.69126432389
Avalanche,Trader Joe,V1,EGG-WAVAX,EGG,5176672.83685490522815735,WAVAX,32174.071031668860170204,1687789.060177039,-831217318.5107892
